what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.team.cvs.core,3.3.600.v20131112-1442,"org.eclipse.team.cvs.core",1415747977329
stopped,bundle,org.eclipse.wst.jsdt.debug.crossfire,1.0.150.v201201112259,"org.eclipse.wst.jsdt.debug.crossfire",1415747977339
stopped,bundle,org.eclipse.wst.jsdt.debug.rhino,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.rhino",1415747977339
stopped,bundle,org.eclipse.wst.jsdt.debug.core,2.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.core",1415747977349
stopped,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1415747977349
stopped,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1415747977829
stopped,bundle,org.eclipse.team.core,3.7.0.v20130514-1224,"org.eclipse.team.core",1415747977839
stopped,bundle,org.eclipse.ui.externaltools,3.2.300.v20140327-1949,"org.eclipse.ui.externaltools",1415747977839
stopped,bundle,org.eclipse.wst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.wst.server.preview.adapter",1415747977849
stopped,bundle,org.eclipse.wst.server.http.ui,1.0.200.v20090113,"org.eclipse.wst.server.http.ui",1415747977849
stopped,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1415747977849
stopped,bundle,org.eclipse.debug.ui,3.10.1.v20140822-1408,"org.eclipse.debug.ui",1415747977879
stopped,bundle,org.eclipse.mylyn.commons.notifications.ui,1.5.0.v20140702-2248,"org.eclipse.mylyn.commons.notifications.ui",1415747977879
stopped,bundle,org.eclipse.mylyn.commons.repositories.ui,1.5.0.v20140826-1731,"org.eclipse.mylyn.commons.repositories.ui",1415747977879
stopped,bundle,org.eclipse.mylyn.context.ui,3.13.0.v20140702-2225,"org.eclipse.mylyn.context.ui",1415747977879
stopped,bundle,org.eclipse.mylyn.commons.workbench,3.13.0.v20140702-2155,"org.eclipse.mylyn.commons.workbench",1415747977879
stopped,bundle,org.eclipse.rse.subsystems.files.ftp,2.1.301.R33x_v201107212114,"org.eclipse.rse.subsystems.files.ftp",1415747977879
stopped,bundle,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console",1415747977879
stopped,bundle,org.eclipse.wb.os.win32,1.7.0.r44x201405021445,"org.eclipse.wb.os.win32",1415747977879
stopped,bundle,org.eclipse.wb.core,1.7.0.r44x201405021445,"org.eclipse.wb.core",1415747977879
stopped,bundle,org.eclipse.rse.efs,2.1.300.v201101042155,"org.eclipse.rse.efs",1415747977889
stopped,bundle,org.eclipse.ui.editors,3.8.200.v20140401-1310,"org.eclipse.ui.editors",1415747977889
