what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415831033512
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415831038390
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415831073949
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415831105114
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415831131254
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415831182081
activated,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1415831182137
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415831188638
started,bundle,org.eclipse.compare,3.5.501.v20140817-1445,"org.eclipse.compare",1415831197966
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.paste",1415831205314
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.undo",1415831212605
started,bundle,org.eclipse.mylyn.java.tasks,3.13.0.v20140819-2236,"org.eclipse.mylyn.java.tasks",1415831220715
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.copy",1415831220994
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.paste",1415831224080
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415831230675
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415831257947
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415831292140
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415831317976
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1415831318013
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415831322738
