what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647191176
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647194936
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1415647199988
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647214530
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647222810
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647222850
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.undo",1415647279470
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.delete",1415647310030
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.file.saveAll",1415647319490
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647322504
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647324830
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1415647327541
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.copy",1415647420825
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647422535
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647570241
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647583651
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1415647594181
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647606081
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647612281
activated,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1415647634161
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647636721
activated,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1415647647121
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647649091
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647654351
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647656961
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647658631
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647663801
activated,view,org.eclipse.ui.views,3.7.0.v20140408-0703,"org.eclipse.ui.views.ContentOutline",1415647668351
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647689621
executed,command,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1415647698411
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647703231
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647708401
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647710091
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647710763
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647713285
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1415647715108
activated,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1415647734738
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647745448
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647747660
executed,command,org.eclipse.ltk.ui.refactoring,3.7.100.v20140324-1358,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1415647747670
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.delete",1415647747680
closed,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647747700
closed,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647748040
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1415647752130
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647764202
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647769995
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647786594
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.paste",1415647793164
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647888076
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647898876
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.copy",1415647913066
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.paste",1415647915556
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647936726
opened,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647936956
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647937188
activated,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1415647943708
opened,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647949118
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647949338
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.copy",1415647955020
activated,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1415647959940
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647964230
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.paste",1415647967640
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415647971170
opened,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647971330
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647971530
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647977330
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.selectAll",1415647979790
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.copy",1415647980610
activated,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1415647983370
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415647988470
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.selectAll",1415647991090
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.paste",1415648000010
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648015680
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648017090
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648017472
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648019062
activated,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1415648087053
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648089173
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1415648093053
activated,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1415648097093
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648100743
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648100923
closed,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648100983
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648103303
closed,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648103353
activated,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1415648104963
opened,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648105273
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648105483
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648107739
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648117293
activated,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1415648123294
opened,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648124564
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648124764
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648131326
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648166470
activated,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1415648169011
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648221085
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648247801
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648252243
executed,command,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1415648279246
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648282096
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648283596
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648284190
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648299666
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648301818
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648328101
activated,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1415648335371
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648337971
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648338251
closed,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648338301
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648339751
closed,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648339821
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648343851
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648357566
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.file.refresh",1415648361187
activated,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1415648364817
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648368377
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648370499
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648373899
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648376726
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648384648
activated,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1415648392208
opened,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648392538
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648392758
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.copy",1415648435183
error,log,,,"Internal Error",1415648439373
activated,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1415648440933
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648441343
executed,command,org.eclipse.ui,3.106.0.v20140812-1751,"org.eclipse.ui.edit.paste",1415648453123
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648457375
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648459055
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648459387
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648461061
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648482971
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648484591
activated,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648494936
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648563576
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648820381
activated,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1415648826161
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648828345
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648840977
deactivated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648863173
activated,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648870025
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1415648876541
closed,view,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.PackageExplorer",1415648887244
closed,view,org.eclipse.mylyn.tasks.ui,3.13.0.v20140826-1734,"org.eclipse.mylyn.tasks.ui.views.tasks",1415648887404
closed,view,org.eclipse.ui.views,3.7.0.v20140408-0703,"org.eclipse.ui.views.ContentOutline",1415648887444
closed,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648887494
closed,editor,org.eclipse.jdt.ui,3.10.1.v20140817-1500,"org.eclipse.jdt.ui.CompilationUnitEditor",1415648887544
closed,view,org.eclipse.ui.ide,3.10.1.v20140828-0944,"org.eclipse.ui.views.ProblemView",1415648887594
closed,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1415648887624
closed,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648887817
closed,workbench,org.eclipse.ui.workbench,3.106.1.v20140827-1737,"",1415648888414
stopped,bundle,org.eclipse.m2e.logback.configuration,1.5.0.20140606-0033,"org.eclipse.m2e.logback.configuration",1415648888673
stopped,bundle,org.eclipse.recommenders.apidocs.rcp,2.1.9.v20140917-1240,"org.eclipse.recommenders.apidocs.rcp",1415648888673
stopped,bundle,org.eclipse.recommenders.models,2.1.9.v20140917-1240,"org.eclipse.recommenders.models",1415648888673
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1415648888683
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.3.v201201121156,"org.eclipse.datatools.connectivity.oda.template.ui",1415648888693
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1415648888693
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111213-1754,"org.eclipse.pde.ds.ui",1415648888703
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110928-1516,"org.eclipse.pde.runtime",1415648888713
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110928-1516,"org.eclipse.pde.ui.templates",1415648888713
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1415648888713
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.200.v20131227-1524,"org.eclipse.ui.cheatsheets",1415648888723
stopped,bundle,org.eclipse.help.ui,4.0.100.v20140401-0608,"org.eclipse.help.ui",1415648888733
stopped,bundle,org.eclipse.help.webapp,3.6.300.v20140407-1855,"org.eclipse.help.webapp",1415648888733
stopped,bundle,org.eclipse.epp.mpc.ui,1.3.1.v20140908-1651,"org.eclipse.epp.mpc.ui",1415648888743
stopped,bundle,org.eclipse.ui.intro.universal,3.2.700.v20130904-1701,"org.eclipse.ui.intro.universal",1415648888743
stopped,bundle,org.eclipse.wtp.epp.package.jee.intro,1.3.0.v201006142040,"org.eclipse.wtp.epp.package.jee.intro",1415648888753
stopped,bundle,org.eclipse.ui.intro,3.4.200.v20130326-1254,"org.eclipse.ui.intro",1415648888753
stopped,bundle,org.eclipse.help.base,4.0.200.v20140925-0400,"org.eclipse.help.base",1415648888763
stopped,bundle,org.eclipse.equinox.http.jetty,3.0.200.v20131021-1843,"org.eclipse.equinox.http.jetty",1415648888763
stopped,bundle,org.eclipse.m2e.discovery,1.5.0.20140606-0033,"org.eclipse.m2e.discovery",1415648888773
stopped,bundle,org.eclipse.m2e.editor,1.5.0.20140606-0033,"org.eclipse.m2e.editor",1415648888773
stopped,bundle,org.eclipse.m2e.editor.xml,1.5.0.20140606-0033,"org.eclipse.m2e.editor.xml",1415648888783
stopped,bundle,org.eclipse.m2e.jdt,1.5.0.20140606-0033,"org.eclipse.m2e.jdt",1415648888783
stopped,bundle,org.eclipse.m2e.launching,1.5.0.20140606-0033,"org.eclipse.m2e.launching",1415648888783
